motion_name,rmse_mean_tcn,acc_channel_rmse_mean_tcn,gyr_channel_rmse_mean_tcn,pearson_mean_tcn,psd_distance_mean_tcn,acc_norm_rmse_tcn,gyr_norm_rmse_tcn,hf_ratio_improvement_mean_tcn,rmse_mean_lowpass,acc_channel_rmse_mean_lowpass,gyr_channel_rmse_mean_lowpass,pearson_mean_lowpass,psd_distance_mean_lowpass,acc_norm_rmse_lowpass,gyr_norm_rmse_lowpass,hf_ratio_improvement_mean_lowpass,rmse_mean_delta_tcn_minus_lowpass,acc_channel_rmse_mean_delta_tcn_minus_lowpass,gyr_channel_rmse_mean_delta_tcn_minus_lowpass,pearson_mean_delta_tcn_minus_lowpass,psd_distance_mean_delta_tcn_minus_lowpass,acc_norm_rmse_delta_tcn_minus_lowpass,gyr_norm_rmse_delta_tcn_minus_lowpass,hf_ratio_improvement_mean_delta_tcn_minus_lowpass
pause2,0.14091504033745475,0.24705410232353542,0.034775978351374054,0.29337859289278606,0.004127236081182072,0.19798296525453526,0.055243897822219876,11.108501209696659,0.2536962619882413,0.46917609800067217,0.03821642597581053,0.31423878219676415,0.005415507700954034,0.3454921272893747,0.07063357967611712,11.77769190324904,-0.11278122165078655,-0.22212199567713675,-0.003440447624436474,-0.020860189303978094,-0.0012882716197719626,-0.1475091620348394,-0.015389681853897247,-0.6691906935523821
pause3,0.14237544390683374,0.277135113644458,0.007615774169209458,0.04602513714981124,5.855467918891577e-05,0.052171818459672586,0.005228735257073173,7.469522010324252,0.23769037194350467,0.4705777201047611,0.004803023782248298,0.09120290904564025,2.7706421131251923e-06,0.3290132137281554,0.0040090180243298945,10.685998594384596,-0.09531492803667094,-0.19344260646030315,0.0028127503869611594,-0.045177771895829014,5.578403707579058e-05,-0.27684139526848284,0.0012197172327432781,-3.216476584060344
pause4,0.31628241625832826,0.6066680002726067,0.02589683224404978,0.13941366119696433,0.00797083032731742,0.10728823341808076,0.04188658701121744,11.237312341967392,0.3097977326888233,0.5964854247068281,0.023110040670818528,0.2104874950533131,0.00806114453072865,0.40459302214242643,0.03939970520806452,13.046948838131108,0.006484683569504934,0.010182575565778618,0.002786791573231251,-0.07107383385634877,-9.031420341122989e-05,-0.2973047887243457,0.0024868818031529225,-1.8096364961637157
quasistatic1,0.21211301530559773,0.40320023833968055,0.02102579227151485,0.8855936496307486,0.0010310709378044754,0.12328297849162481,0.02143945206917124,7.437874077616305,0.2799328970873224,0.5365401150193065,0.023325679155338244,0.8961737081028016,0.0010975488242957188,0.38350003703089897,0.02205959046841599,7.335185037370808,-0.06781988178172466,-0.133339876679626,-0.002299886883823394,-0.010580058472053011,-6.647788649124338e-05,-0.2602170585392741,-0.0006201383992447511,0.10268904024549741
quasistatic2,0.26564421963111373,0.491757142787077,0.03953129647515055,0.9283503720353941,0.006090816039283468,0.1401676644780198,0.030636567878061717,7.395884072344706,0.3038509458959179,0.5598893644757011,0.0478125273161346,0.9317465147801786,0.008031384194445539,0.3379571583350094,0.03518202848903531,7.0478950075142395,-0.03820672626480415,-0.06813222168862415,-0.008281230840984047,-0.0033961427447845027,-0.0019405681551620708,-0.1977894938569896,-0.004545460610973592,0.34798906483046643
rotation,0.2839841091149156,0.48475158154483766,0.08321663668499359,0.9471602579171161,0.010405469973682224,0.2697433238308276,0.05602717017454486,4.711962459465247,0.3536442924150696,0.5807025333325709,0.12658605149756835,0.9325078583789156,0.018905394594814856,0.41268742320037655,0.07494708926927658,4.502309868437317,-0.069660183300154,-0.09595095178773327,-0.043369414812574766,0.014652399538200522,-0.008499924621132632,-0.14294409936954894,-0.018919919094731723,0.20965259102792988
shaking,0.8392418939536008,1.290372426862616,0.38811136104458566,0.9378561806377314,0.23114655172418994,1.316568916442951,0.49670844626502675,4.9297327167968925,1.1634869887095287,1.8035475755878314,0.523426401831226,0.9162240177897519,0.6060980270982356,1.7861551698542346,0.796609322185089,4.105239871964621,-0.3242450947559279,-0.5131751487252154,-0.13531504078664036,0.02163216284797942,-0.3749514753740456,-0.46958625341128357,-0.2999008759200622,0.8244928448322719
slow,0.2636518231011991,0.46208796340048824,0.06521568280190994,0.9575582092535988,0.012766300555771382,0.21888502499996088,0.045011419755144,6.478339608130155,0.3495033412630487,0.6099034264556363,0.08910325607046103,0.9484215703950224,0.01906839401423747,0.5322339681860728,0.05544389347808484,6.340223854766832,-0.0858515181618496,-0.1478154630551481,-0.023887573268551093,0.009136638858576407,-0.00630209345846609,-0.31334894318611195,-0.010432473722940837,0.13811575336332282
slow1,0.20670626878328752,0.3567369838171603,0.05667555374941466,0.9598505891500665,0.014562501890716006,0.22077223480362254,0.06921718365407174,11.22255769513114,0.323440493773541,0.5817428829385243,0.06513810460855768,0.9538694768585897,0.02087826035114312,0.6448309217378037,0.07023278997500533,10.872783879711559,-0.11673422499025349,-0.22500589912136398,-0.00846255085914302,0.005981112291476798,-0.006315758460427114,-0.42405868693418114,-0.0010156063209335875,0.3497738154195815
slow2,0.6380441133436319,1.1729066458237063,0.10318158086355741,0.8647372459672709,0.035806912043420826,0.3002514711102924,0.11959424289698536,11.135846950267196,0.7888135350300922,1.4581541595426766,0.11947291051750786,0.8465085205409958,0.04728309242532674,0.8964286056724755,0.13549434275844613,10.995945522253939,-0.15076942168646035,-0.2852475137189703,-0.016291329653950443,0.018228725426275072,-0.011476180381905912,-0.5961771345621831,-0.015900099861460765,0.1399014280132569
