time_s,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
64.95,0.168243,1.315984,9.379512,-0.213999,0.069263,-0.099588
64.975,0.317985,1.247995,9.632619,0.393603,0.077301,-0.140014
65.0,0.045767,3.93914,10.333986,0.368539,-0.091457,0.115992
65.025,0.428957,2.309357,9.541304,-0.915377,0.134612,-0.134833
65.05,0.246995,-0.181483,9.034906,0.109569,0.064405,-0.081793
65.075,0.206384,3.380797,9.956683,0.44725,0.213551,-0.069332
65.1,-0.091956,1.966169,9.423812,-0.689416,0.095275,-0.037198
65.125,-0.072285,0.265169,8.900816,-0.113395,0.256976,-0.055693
65.15,-0.30685,1.295293,9.51968,0.29948,0.076327,-0.224309
65.175,-0.101855,2.48293,9.601052,0.093198,0.08794,-0.180418
65.2,0.037758,1.210534,9.15277,-0.296852,0.050479,-0.145572
65.225,-0.324503,0.579896,9.358403,0.282056,0.166673,-0.162438
65.25,0.011152,2.941208,10.069239,0.567116,-0.04423,-0.070361
65.275,-0.44315,2.933922,10.062024,-0.194494,0.021717,-0.000818
65.3,-0.083761,1.248627,9.421275,-0.028146,-0.228566,0.143699
65.325,0.04658,2.027708,9.595647,0.165042,0.028806,-0.049144
65.35,0.094566,2.556516,9.847969,-0.064159,-0.013751,0.138243
65.375,-0.215394,0.86566,9.316463,-0.331121,0.044697,0.039173
65.4,-0.467499,0.52063,9.316201,0.389186,-0.010198,-0.173129
65.425,0.061499,3.30269,10.380367,0.22317,5.9e-05,-0.205114
65.45,-0.103779,1.431749,9.515973,-0.219427,-0.068879,-0.227334
65.475,0.240554,1.400903,9.07551,0.376577,-0.032376,-0.160526
65.5,0.266534,3.098208,9.723005,0.283388,0.03585,-0.151227
65.525,-0.380592,2.480863,9.861023,-0.24736,0.074257,-0.190967
65.55,-0.249905,1.421866,9.582755,0.098872,-0.073371,0.064522
65.575,0.020132,3.001076,9.794316,0.238466,-0.026787,0.069908
65.6,-0.198977,2.282794,9.668541,-0.305499,-0.010859,0.099847
65.625,-0.037089,1.474298,9.700845,0.179847,0.029466,-0.024625
65.65,-0.247844,2.634433,9.920234,0.06494,-0.051257,-0.010672
65.675,0.16499,1.545585,9.588557,-0.16384,0.035366,-0.054073
65.7,-0.070345,2.30027,9.854776,0.220775,0.056553,-0.040766
65.725,-0.214502,2.659096,10.009192,-0.274028,0.04419,-0.090035
65.75,-0.068324,1.033922,9.57545,-0.077444,-0.061169,-0.038152
65.775,-0.140667,2.544614,9.914999,0.399116,-0.047262,0.018271
65.8,0.191336,2.758923,9.74812,-0.230033,-0.046041,-0.02855
65.825,-0.198515,1.831246,9.844959,-0.104687,0.115068,-0.064073
65.85,-0.274531,2.578612,10.057502,-0.008787,-0.091819,-0.011656
65.875,-0.129517,2.027395,9.736552,-0.043317,-0.08174,0.037239
65.9,-0.085868,1.994754,9.600477,0.163862,-0.179399,0.08942
65.925,0.185075,2.841695,9.901382,0.064424,-0.036927,0.065799
65.95,-0.217785,2.399,9.821232,-0.310813,-0.064788,0.127568
65.975,0.134786,1.273378,9.359108,-0.158547,-0.118252,0.157786
66.0,0.221918,2.050606,9.606583,0.039686,0.074457,0.010537
66.025,0.055011,1.869161,9.743203,-0.324433,0.052431,0.001967
66.05,-0.006841,1.401289,9.618812,0.033141,0.011548,-0.117763
66.075,-0.017563,2.232264,9.567833,-0.14806,-0.021142,-0.103065
66.1,0.296641,1.158527,9.072307,-0.095284,0.001491,-0.180503
66.125,0.051421,2.441671,9.597056,0.151781,0.063307,0.03117
66.15,0.018343,2.166722,9.639255,-0.324578,0.004247,0.008446
66.175,0.011946,1.373554,9.320813,-0.105122,-0.010752,0.075236
66.2,0.134721,2.146518,9.572358,0.067197,-0.010389,0.171062
66.225,-0.183499,1.704103,9.572884,-0.326446,-0.015015,0.083768
66.25,0.538689,0.814664,9.015523,0.233642,-0.109789,0.168447
66.275,0.213982,2.730979,9.77598,0.217732,0.161568,0.12697
66.3,-0.042929,2.314115,10.154482,-0.426037,0.14169,0.116601
66.325,-0.644052,0.855233,9.404582,-0.357806,0.088619,0.103274
66.35,-0.019645,0.502155,9.656669,0.288935,-0.061013,0.059216
66.375,-0.247072,3.209653,10.402707,0.397294,-0.068381,0.183052
66.4,0.078222,1.823244,9.806686,-0.382708,-0.180655,0.07995
66.425,-0.027148,1.036295,9.339672,0.182451,-0.031196,0.192463
66.45,0.097627,2.381372,10.091207,-0.046223,-0.131843,0.131183
66.475,0.746448,1.51625,9.410851,-0.155033,0.054613,0.104895
66.5,-0.109537,1.375438,9.540124,-0.190581,0.184606,-0.071604
66.525,0.232926,1.146678,9.542041,0.019093,0.085912,-0.043394
66.55,-0.281055,1.528215,9.808648,0.213255,0.056262,-0.0506
66.575,0.033618,2.702184,10.148752,0.299995,-0.139045,0.19527
66.6,0.380902,2.745626,9.876307,-0.403433,0.004363,0.23948
66.625,-0.165504,0.22581,9.295799,-0.158564,0.012446,0.023574
66.65,0.396895,2.446037,9.85419,0.100292,0.054502,0.134123
66.675,-0.021613,1.074332,9.43728,-0.345115,0.001708,-0.045078
66.7,0.194577,0.821872,9.485437,0.38633,0.065542,-0.02271
66.725,-0.120227,2.805377,10.155791,-0.141002,0.023034,-0.037054
66.75,0.293003,0.473718,9.298764,-0.073024,0.078568,-0.19415
66.775,-0.147843,2.152864,9.879833,0.403029,0.080582,0.007324
66.8,0.029442,2.750094,10.326572,-0.293263,0.006376,-0.06536
66.825,0.062886,0.922728,9.499408,-0.043926,-0.134339,0.107626
66.85,0.400451,3.076397,10.290866,0.191793,0.017684,0.198877
66.875,-0.034104,1.552335,9.639894,-0.606826,-0.042879,-0.009731
66.9,0.073734,1.284112,9.778653,0.050276,0.097397,0.19967
66.925,-0.158168,2.295666,10.185308,-0.291395,-0.128879,0.061158
66.95,-0.108341,0.976718,9.460791,-0.367573,-0.027652,0.168745
66.975,0.217035,0.856117,9.415919,0.031261,-0.255342,0.253831
67.0,0.177748,1.333864,9.658114,-0.082325,0.040049,0.113279
67.025,0.219208,0.991824,9.587603,0.010075,-0.144933,0.136743
67.05,0.246899,2.166381,10.034784,0.071205,0.058796,0.015072
67.075,0.269574,1.702468,9.566605,-0.376576,-0.083623,0.104418
67.1,0.364383,0.418024,9.423179,0.067518,0.059613,0.115286
67.125,0.219724,2.798849,10.160493,0.11943,-0.004832,0.206672
67.15,0.205902,1.578541,9.603916,-0.4576,0.073187,0.09263
67.175,-0.144829,0.389206,9.290564,-0.585744,0.065382,0.109811
67.2,0.500632,-0.096832,9.281349,0.438416,0.023173,0.156097
67.225,-0.032639,2.174233,10.260594,0.092832,0.152517,-0.04172
67.25,-0.15723,0.402893,9.665989,-0.231256,-0.051264,0.104387
67.275,0.248364,0.910524,9.743116,0.323472,-0.019851,-0.082725
67.3,0.034425,1.728281,10.048134,0.153275,-0.066355,0.008222
67.325,0.298371,1.555821,9.729351,-0.144149,0.104141,-0.204438
67.35,0.045284,0.63787,9.432872,-0.052273,-0.030638,-0.082454
67.375,0.331719,1.268202,9.838415,0.172487,0.103058,-0.115383
67.4,0.132609,1.559274,9.930374,0.003209,0.001766,-0.161179
67.425,0.10269,1.224659,9.669833,0.035415,0.035038,-0.007876
67.45,0.22989,1.564279,9.861045,0.111588,-0.085933,-0.036781
67.475,0.227829,1.422296,9.755039,-0.08688,0.024549,0.012331
67.5,0.320086,1.160316,9.890387,0.052643,0.02709,-0.017667
67.525,-0.247522,1.709889,10.254698,0.035566,0.015032,0.038733
67.55,0.256825,1.710019,9.989256,-0.102786,-0.063219,0.004791
67.575,0.143042,1.521746,9.71221,-0.015534,-0.022434,-0.050747
67.6,0.326341,1.546185,9.777807,-0.15831,0.029296,0.036453
67.625,-0.027124,0.795396,9.743636,-0.147755,0.058503,-0.022711
67.65,0.026174,1.534295,10.05101,-0.015512,0.058423,0.012969
67.675,0.000745,0.77995,9.654912,-0.283822,-0.04845,-0.094666
67.7,0.172673,0.369515,9.447672,0.182909,0.005071,-0.024298
67.725,-0.021668,1.723035,10.044251,0.137867,-0.045045,-0.038022
67.75,0.197996,1.49998,9.938424,-0.104779,-0.031445,-0.026253
67.775,0.087861,1.033907,9.57727,-0.060922,-0.090573,0.053662
67.8,0.363761,1.322456,9.640042,0.128208,-0.03888,0.100804
67.825,0.179812,2.074538,10.132742,-0.093424,0.016596,0.066953
67.85,0.227281,0.662217,9.639742,-0.291486,-0.037999,0.000724
67.875,0.216411,0.99113,9.615821,0.203658,0.01115,0.043842
67.9,0.071302,1.419918,9.804273,-0.1413,-0.008625,-0.034521
67.925,0.301661,0.779448,9.521041,0.001514,0.071459,-0.009193
67.95,0.064297,1.539912,9.769212,0.051805,0.029411,-0.032267
67.975,0.289368,1.005713,9.498564,-0.250247,0.108112,-0.06476
68.0,-0.069446,0.442437,9.464896,-0.005239,0.061938,-0.041802
68.025,0.072487,1.627409,10.170538,0.185912,0.103925,-0.038938
68.05,-0.249115,1.189244,9.781391,-0.234855,-0.088212,-0.019887
68.075,0.577952,0.65321,9.30892,0.186129,0.00286,0.072673
68.1,0.026978,1.824788,9.834437,-0.005121,0.018687,0.119304
68.125,0.11204,0.744289,9.872776,-0.2623,0.100694,0.073252
68.15,-0.199649,0.809089,9.832528,0.160258,-0.085606,0.105142
68.175,0.219605,1.066068,9.628727,-0.103844,0.026694,-0.003546
68.2,0.208305,0.319756,9.36884,0.201574,-0.095946,0.057238
68.225,0.14435,1.986901,10.242503,0.265756,0.132318,0.045356
68.25,-0.153298,1.369387,10.043172,-0.268652,-0.129661,-0.011704
68.275,0.39743,0.57066,9.281262,0.094468,-0.026277,0.049138
68.3,0.18184,1.109719,9.762943,0.090831,-0.017039,-0.013392
68.325,-0.02811,1.314366,10.073925,-0.011721,0.104608,-0.017037
68.35,0.062552,0.698795,9.693788,0.129413,-0.095438,-0.055597
68.375,0.317519,1.766992,9.868637,0.258936,0.029141,0.055807
68.4,0.215076,1.945435,9.888662,-0.204504,0.012496,-0.042196
68.425,0.103826,0.517237,9.533052,-0.127359,0.122939,-0.050277
68.45,-0.131287,1.046568,9.75995,0.296624,-0.08234,0.021704
68.475,0.249802,1.769675,10.094902,-0.007476,-0.011765,0.004345
68.5,0.065792,0.732137,9.558152,-0.171656,-0.087899,-0.066459
68.525,0.430374,1.48889,9.664874,0.325337,0.02321,-0.007598
68.55,0.056757,1.989246,9.840303,-0.210709,-0.018659,-0.046139
68.575,0.288619,0.608398,9.573115,-0.238546,0.097267,0.026908
68.6,-0.183737,1.001141,10.045871,0.076619,-0.069219,0.001305
68.625,0.169638,0.839664,9.78298,0.004386,-0.137205,0.059538
68.65,0.656413,1.978165,9.761002,0.332262,-0.16556,0.200642
68.675,0.113094,1.899504,10.001371,-0.202888,-0.021135,0.211516
68.7,0.187327,0.428813,9.681233,-0.086069,-0.124758,0.209571
68.725,0.224196,1.450437,10.091298,0.171951,0.021472,0.084999
68.75,0.091388,1.083785,9.909496,-0.297305,-0.062465,-0.059607
68.775,0.443978,0.579834,9.527954,0.104712,0.023255,-0.001309
68.8,0.164134,1.553837,9.893055,0.075185,0.001957,-0.151043
68.825,0.360029,1.102749,9.74199,-0.176688,0.057809,-0.133417
68.85,0.414007,0.907725,9.516696,0.208261,-0.024161,-0.121148
68.875,0.217022,1.858944,9.772289,-0.005955,0.079921,-0.040917
68.9,0.541769,1.256871,9.66816,-0.139573,-0.00731,0.012739
68.925,0.173388,0.900702,9.711845,-0.004335,0.068346,0.021451
68.95,0.369242,1.186865,9.773572,0.108032,-0.029699,0.031832
68.975,-0.029349,1.205261,9.852436,-0.009486,0.048569,-0.029008
69.0,0.172937,1.028197,9.711742,0.022177,-0.074251,-0.030181
69.025,0.536712,1.437578,9.65622,0.13613,-0.006315,-0.059774
69.05,0.166987,1.697301,9.854693,-0.061325,0.078496,0.028861
69.075,0.138142,0.743292,9.811293,-0.231583,-0.040153,0.04151
69.1,0.203669,0.282729,9.509084,0.157677,-0.090498,-0.016125
69.125,0.524967,1.805513,9.712473,0.334277,-0.057919,0.01435
69.15,0.26511,1.540216,9.769577,-0.214564,-0.002748,0.042961
69.175,0.493149,0.767471,9.649542,0.132255,-0.028634,0.121836
69.2,0.136396,1.512319,10.004425,-0.004139,0.079466,-0.033133
69.225,-0.066363,0.67268,9.806724,-0.115417,0.024375,-0.114584
69.25,0.052001,1.168831,9.72182,0.319398,-0.068403,-0.025478
69.275,0.40768,1.937359,10.152355,-0.037102,-0.047609,-0.078565
69.3,0.516507,0.570918,9.400249,-0.026577,-0.034915,-0.103051
69.325,0.651776,2.363327,9.829109,0.643531,0.050664,0.122816
69.35,0.084,2.685124,10.324381,-0.538548,0.066216,0.081426
69.375,0.221849,0.078761,9.675399,-0.224406,0.100741,0.04024
69.4,0.00508,1.402006,10.04825,0.407635,-0.040273,-0.069301
69.425,0.110323,1.696888,9.921099,-0.196851,-0.023159,0.023032
69.45,0.379311,0.624265,9.471063,0.093406,0.013211,-0.076045
69.475,-0.062669,1.668274,10.114609,0.199405,0.047012,-0.080886
69.5,0.561875,1.538474,9.435797,-0.02708,0.03121,-0.152956
69.525,0.102008,1.810184,9.905028,-0.011344,0.04736,0.052302
69.55,0.368154,1.184697,9.799967,-0.156096,0.075349,-0.083702
69.575,-0.051851,1.154217,9.898754,0.192776,0.036311,-0.117898
69.6,0.243564,2.225867,10.007014,0.004117,-0.00827,0.026954
69.625,0.283363,1.217105,9.467436,-0.147764,0.028927,-0.081266
69.65,0.141395,1.247971,9.74911,0.016258,0.020629,0.036064
69.675,0.159416,0.982664,9.814455,-0.058339,-0.019696,-0.091423
69.7,0.213097,1.323487,9.751539,0.2199,-0.013867,-0.037917
69.725,0.066092,1.790914,9.851813,-0.106632,0.031058,0.021703
69.75,0.175014,1.040961,9.660057,-0.021184,0.000917,-0.064096
69.775,0.021789,1.554622,9.857856,0.101519,-0.008956,-0.03033
69.8,0.508867,1.456602,9.694186,-0.106897,-0.009003,-0.091024
69.825,0.141667,1.196931,9.618768,0.005554,0.102448,-0.029631
69.85,0.159389,1.422607,9.873942,0.00941,-0.002897,-0.035496
69.875,0.065724,1.535671,9.743962,-0.023748,0.023334,-0.103983
69.9,0.390224,1.236849,9.498312,-0.053991,-0.056522,-0.000179
69.925,0.308487,0.982379,9.453391,0.038922,0.008093,0.048657
69.95,0.146933,1.556354,9.834969,0.097315,0.030455,0.091333
69.975,-0.145481,1.350802,9.907837,-0.237537,0.00375,-0.040574
70.0,0.185758,0.623574,9.56245,0.113181,-0.067712,-0.076429
70.025,0.247516,2.049053,9.767029,0.218875,-0.047614,0.030661
70.05,0.327968,1.616386,9.745136,-0.244234,0.027321,0.026355
70.075,0.039129,0.452777,9.465401,-0.003856,0.003033,0.038631
70.1,0.204413,1.665989,9.951455,0.284303,-0.041397,-0.028207
70.125,0.304962,2.090862,9.801708,-0.033841,-0.072403,0.012136
70.15,0.379451,1.387283,9.508012,-0.136401,-0.002608,0.08978
70.175,0.20127,1.076951,9.714587,0.02928,0.01594,0.086781
70.2,0.090855,1.794759,9.857105,0.113058,0.044706,-0.017503
70.225,-0.160734,1.488896,9.958214,-0.295121,-0.062053,0.095679
70.25,0.430241,0.585489,9.540753,0.125067,-0.064603,-0.016187
70.275,0.127034,1.978606,10.006382,0.169577,-0.005669,0.036234
70.3,0.428563,1.275307,9.755477,-0.299742,0.017692,-0.056454
70.325,0.257437,0.776891,9.56001,0.196711,0.012715,-0.041671
70.35,0.292904,2.084225,9.869764,0.137065,0.037422,0.034637
70.375,0.171185,1.517197,9.888579,-0.224631,0.031037,-0.057696
70.4,0.13504,0.957605,9.571206,0.01125,0.025836,-0.033781
70.425,0.28768,1.57133,9.804826,0.058404,-0.063094,0.032732
70.45,0.32277,1.276357,9.629648,-0.074327,0.052737,-0.00225
70.475,0.200925,1.055856,9.743216,0.058058,0.00558,-0.0046
70.5,0.209017,2.073705,10.055568,0.114524,0.092837,-0.021448
70.525,0.146956,1.045607,9.625056,-0.243161,-0.041173,-0.039831
70.55,0.253579,1.231106,9.835348,0.261103,0.081197,0.043619
70.575,0.136842,2.372189,10.141453,-0.069682,-0.025332,-0.018108
70.6,0.195233,0.837685,9.565697,-0.221496,0.052293,0.015477
70.625,0.064945,1.516218,9.904991,0.190998,0.014639,0.029701
70.65,-0.052486,1.566494,9.919413,-0.165612,-0.049792,0.027443
70.675,0.089728,0.571858,9.608275,-0.083591,-0.085436,0.028517
70.7,0.269888,1.167294,9.611129,0.182444,-0.06184,-0.051702
70.725,0.264971,1.557412,9.642764,0.009442,0.028819,-0.12994
70.75,0.190839,1.136344,9.536088,-0.012548,0.046811,-0.151808
70.775,-0.091254,1.377586,9.674867,0.123279,-0.004597,-0.089783
70.8,0.279783,1.590846,9.697915,0.125485,-0.08457,-0.04573
70.825,0.317603,1.803677,9.684278,0.049164,-0.000798,-0.001725
70.85,0.111362,1.705095,9.804839,-0.037568,-0.099457,0.158453
70.875,0.315416,0.856912,9.680175,-0.148008,-0.035767,0.022815
70.9,0.254666,0.84231,9.556527,0.111352,0.009182,-0.101624
70.925,0.196884,1.819686,9.838611,0.173992,0.026311,-0.103871
70.95,0.283366,1.383145,9.83332,-0.147443,0.000252,-0.092866
70.975,0.259447,1.211238,9.775641,0.122423,-0.022986,-0.007646
71.0,0.118132,1.856974,9.786699,0.08108,-0.040964,-0.008342
71.025,0.363425,1.386122,9.732751,-0.002424,-0.081202,0.026488
71.05,0.174247,1.916555,9.899645,0.129269,-0.06027,0.045453
71.075,0.576005,1.695197,9.634892,-0.104786,-0.079797,0.045261
71.1,0.551713,1.378095,9.311839,0.070699,0.097955,0.047638
71.125,0.47001,1.903106,9.572246,-0.032727,0.145218,0.044334
71.15,0.091731,1.390393,9.781791,-0.183535,0.149641,0.054846
71.175,0.266248,1.025939,9.674363,0.038405,0.002683,0.12542
71.2,0.237935,1.519492,9.616571,0.084508,0.055311,0.080057
71.225,0.177686,1.086599,9.675787,0.012981,0.081317,-0.022514
71.25,-0.15512,1.748815,10.080648,0.217258,0.022907,0.0427
71.275,0.098409,1.29178,9.661897,-0.157981,0.010432,-0.214705
71.3,0.251412,1.235211,9.578387,0.408176,0.016142,-0.072167
71.325,0.089203,2.636279,9.955467,0.012917,0.068244,-0.131946
71.35,0.169695,1.15062,9.367672,-0.181639,0.102703,0.000204
71.375,0.079677,0.823575,9.406255,-0.066549,0.125603,-0.087948
71.4,0.071273,1.002154,9.687445,0.392534,0.039589,-0.13416
71.425,-0.069635,2.516081,10.109213,0.238155,-0.026757,0.010474
71.45,0.149018,1.611388,9.640187,-0.067216,-0.120535,0.08576
71.475,0.311908,1.602723,9.547942,0.399061,-0.088043,0.111142
71.5,0.106883,2.861832,10.07471,0.01074,-0.030442,0.156705
71.525,0.090023,0.453715,9.30768,-0.20126,-0.097658,-0.009041
71.55,0.238451,1.557356,9.676548,0.696776,-0.210296,0.22506
71.575,0.594204,3.35549,10.173763,0.183185,-0.153388,0.114448
71.6,0.292651,1.408745,9.225121,-0.376581,0.005023,0.069387
71.625,0.339152,1.334708,9.512399,0.504873,0.00613,0.159846
71.65,-0.166713,3.064157,10.417809,-0.02308,-0.04065,0.057875
71.675,0.35883,0.642093,9.445439,-0.216389,-0.189877,0.017229
71.7,0.793354,2.32154,9.612066,0.615115,-0.10863,0.078554
71.725,0.666783,3.064604,9.756672,-0.273821,0.006951,-0.006018
71.75,0.590756,0.834477,9.090484,-0.14449,0.153455,0.027473
71.775,-0.060556,2.327205,10.124565,0.271679,0.176024,0.023835
71.8,0.336727,2.199295,9.890995,-0.192097,-0.026223,-0.062031
71.825,-0.09212,1.471174,9.618967,0.185927,-0.177203,0.131184
71.85,0.921289,2.272037,9.626272,0.460325,-0.135688,0.210946
71.875,-0.083797,2.300255,9.613588,0.202773,-0.108982,-0.001508
71.9,1.150255,2.687596,9.590356,0.043605,0.014625,0.121753
71.925,0.161906,1.951906,9.587206,-0.417033,0.064247,-0.135048
71.95,0.659589,1.24117,9.484255,-0.064791,0.106337,0.020323
71.975,-0.239211,1.582914,9.628744,0.220339,-0.046401,-0.020902
72.0,0.783004,2.686277,9.670611,0.305157,-0.09533,-0.04806
72.025,0.154285,2.513073,9.651456,-0.172254,-0.02502,-0.094192
72.05,0.600113,1.648615,9.292685,0.043206,-0.058193,-0.162159
72.075,0.086397,2.292906,9.547953,0.180287,-0.05134,-0.031494
72.1,1.145424,2.605011,9.358069,0.118973,-0.004342,-0.050092
72.125,0.261612,2.445689,9.408075,-0.147368,0.089409,0.056435
72.15,0.822917,1.54505,9.440722,-0.035075,0.020843,0.108186
72.175,-0.093397,1.661945,9.623346,0.207886,-0.025039,-0.026766
72.2,0.674975,2.632015,9.629055,0.38531,-0.060789,-0.015445
72.225,0.679348,2.805296,9.333518,0.047412,0.018792,-0.11894
72.25,0.322042,2.292133,9.457515,-0.102142,0.226375,0.03937
72.275,0.157195,1.920242,9.712151,0.122728,-0.060287,0.013056
72.3,0.108497,2.304557,9.593449,0.272705,-0.060885,0.08085
72.325,1.052379,2.863937,9.460403,0.370766,-0.253491,0.238389
72.35,0.808042,3.075579,9.479513,0.193951,0.032704,0.248376
72.375,0.802097,3.188781,10.019567,-0.038539,0.074495,0.172954
72.4,-0.447828,1.991351,9.81158,-0.433971,0.035629,-0.097727
72.425,0.810087,0.360251,8.910653,0.302745,-0.281928,-0.081205
72.45,0.906358,3.942212,9.46534,1.084081,-0.044045,0.017735
72.475,1.132746,4.725256,9.721814,-0.223851,0.06192,0.053342
72.5,0.27418,1.966571,9.352272,-0.380356,0.208552,0.170116
72.525,0.162363,2.335577,9.885206,0.150627,-0.033199,0.103727
72.55,0.556989,1.85402,9.169897,0.074423,-0.119327,-0.068497
72.575,1.109169,2.641261,9.019677,0.761973,-0.006987,0.115648
72.6,0.616697,5.201038,10.209336,0.216601,0.137931,0.105282
72.625,0.090947,1.983765,9.278099,-0.947315,0.089669,-0.054149
72.65,0.724099,1.160889,9.039037,0.475191,0.032318,-0.085306
72.675,-0.161292,3.599457,9.876664,0.183299,0.081522,-0.200123
72.7,0.959526,2.957839,9.412326,0.05448,0.004276,-0.137662
72.725,0.065357,3.453831,9.831797,0.049027,0.084536,-0.068747
72.75,0.439469,2.632203,9.504369,-0.220539,-0.106731,-0.009367
72.775,0.660487,2.995418,9.321908,0.408665,0.020388,0.146654
72.8,0.44728,4.255402,9.907036,-0.065886,0.080704,0.132431
72.825,0.285115,2.576732,9.612413,-0.424706,0.131475,0.086967
72.85,0.167787,1.865443,9.387138,0.161929,-0.045362,-0.00323
72.875,0.373083,3.589171,9.899043,0.043952,0.050208,-0.034879
72.9,0.559987,2.466797,9.118571,-0.225492,0.005299,-0.131813
72.925,0.299383,2.867849,9.362995,0.132588,0.138542,0.006471
72.95,0.308085,2.779223,9.560588,-0.150041,-0.020928,0.03482
72.975,0.08669,2.727756,9.634032,-0.015451,0.038525,-0.033389
73.0,0.382844,2.44047,9.286943,0.042525,-0.115474,-0.032006
73.025,0.63258,3.528323,9.481078,0.21812,-0.009336,0.03085
73.05,0.50264,3.685829,9.778072,-0.34709,0.078729,0.046941
73.075,-0.028269,1.910075,9.530571,-0.267614,-0.018128,-0.031328
73.1,0.357431,2.385399,9.423846,0.030025,-0.106216,-0.051773
73.125,0.753209,2.913227,9.200863,0.194384,-0.105636,-0.001911
73.15,0.638844,2.728629,9.308804,-0.094648,0.062476,0.041195
73.175,0.603938,2.870637,9.688588,0.033815,0.067472,0.058074
73.2,-0.022866,2.462329,9.718465,-0.272145,0.019437,-0.099484
73.225,0.406983,1.867472,9.228022,0.096926,-0.105726,-0.038479
73.25,0.923077,3.3576,9.281644,0.280696,-0.050069,-0.046423
73.275,0.800988,3.241879,9.116843,-0.288748,0.070804,0.069929
73.3,0.329208,1.838062,9.498863,-0.032698,0.110102,0.077554
73.325,-0.271587,2.707858,9.828983,-0.125796,-0.02131,-0.051397
73.35,0.589878,1.575831,8.866695,0.109636,-0.224349,-0.044422
73.375,0.881106,3.533706,9.348255,0.43901,-0.015382,0.053585
73.4,0.620013,3.452338,9.671294,-0.346341,0.018154,0.078335
73.425,0.283995,1.710199,9.355424,-0.106616,0.011499,0.037811
73.45,0.703757,2.854908,9.493504,0.299458,-0.109216,0.069574
73.475,0.775017,3.502781,9.522843,0.005621,0.087003,0.007076
73.5,0.171152,2.287346,9.442534,-0.24585,0.109194,-0.008014
73.525,0.321486,2.346836,9.560505,0.199108,-0.000835,-0.018686
73.55,0.539468,3.208841,9.577176,-0.121626,0.016382,-0.064907
73.575,0.506792,2.197981,9.184211,-0.032628,0.031097,0.034635
73.6,0.160748,2.831118,9.728511,0.142226,-0.004347,0.045619
73.625,0.499455,3.030777,9.684901,-0.101718,-0.070029,0.020922
73.65,0.482723,2.515915,9.265874,-0.066252,-0.034458,-0.026974
73.675,0.626562,2.662584,9.324161,0.091995,-0.017922,0.048253
73.7,0.432017,2.914279,9.622884,-0.024532,0.035893,0.004417
73.725,0.288375,2.510282,9.507817,-0.130413,0.026204,-0.05692
73.75,0.541721,2.486146,9.360112,0.049333,-0.015234,-0.09665
73.775,0.397008,2.83274,9.524477,0.077277,0.031421,-0.075388
73.8,0.705811,2.972089,9.58363,-0.059563,0.043743,-0.066295
73.825,0.234581,2.650208,9.576901,-0.070638,0.070739,-0.065168
73.85,0.421965,2.528319,9.514417,0.088933,-0.013317,-0.043029
73.875,0.287751,3.058878,9.54441,0.025832,0.003271,-0.045495
73.9,0.414797,2.716207,9.5957,-0.189842,0.015484,-0.061855
73.925,0.388433,2.144471,9.424524,-0.031027,-0.011233,-0.060598
73.95,0.381279,2.66591,9.414997,0.017973,-0.010389,-0.076538
73.975,0.403445,2.392788,9.426818,0.061717,-0.022371,-0.095827
74.0,0.517554,3.201703,9.561679,0.053341,-0.059078,-0.056672
74.025,0.707837,2.603991,9.262014,-0.206833,-0.001059,-0.031775
74.05,0.357503,2.390766,9.401228,0.045712,-0.000761,0.067802
74.075,0.515068,2.924503,9.645025,-0.033702,-0.042277,0.075729
74.1,0.507604,2.406433,9.432414,-0.165635,-0.033425,0.051682
74.125,0.54242,2.238093,9.492256,0.086926,-0.026872,0.039383
74.15,0.259829,2.700906,9.599707,0.01969,-0.04151,-0.001447
74.175,0.711095,2.556345,9.366123,-0.002264,0.006242,-0.04845
74.2,0.421108,2.723549,9.363705,-0.057245,0.069024,-0.071718
74.225,0.535893,2.380562,9.567117,0.002572,0.097753,-0.059569
74.25,0.286095,2.714039,9.554603,0.025616,0.022714,-0.088561
74.275,0.752394,2.641715,9.354802,-0.078538,0.070638,-0.083007
74.3,0.432496,2.854707,9.504848,-0.028249,0.152641,-0.080347
74.325,0.293781,2.205448,9.337335,-0.215732,0.135531,-0.092713
74.35,-0.073879,2.130033,9.475803,0.233083,0.016775,0.003434
74.375,0.283457,3.163246,9.707841,0.008733,-0.050524,-0.02756
74.4,0.474746,2.238204,9.162467,-0.067851,-0.004429,0.035485
74.425,0.330775,2.825791,9.537402,0.10668,0.098775,0.018574
74.45,-0.118753,2.937004,9.795415,-0.141204,0.040695,-0.030704
74.475,0.099846,1.920471,9.381648,-0.100113,-0.06133,-0.039089
74.5,0.331903,2.658055,9.508486,0.194981,0.020245,-0.001357
74.525,0.151893,2.937219,9.705586,-0.138428,-0.043587,-0.019952
74.55,0.547334,2.316385,9.445702,-0.016783,0.04316,-0.053823
74.575,0.354956,2.863544,9.604591,0.028336,0.04104,-0.088374
74.6,0.276047,2.543243,9.462837,-0.108414,0.086719,-0.11956
74.625,0.126766,2.345084,9.574707,0.077762,-0.017468,-0.019708
74.65,0.349829,2.873875,9.704729,-0.033656,-0.025476,0.009257
74.675,0.2464,2.282182,9.52088,-0.087628,-0.029801,0.045824
74.7,0.146763,2.477454,9.493279,0.025937,-0.083763,0.008949
