motion_name,rmse_mean_tcn,acc_channel_rmse_mean_tcn,gyr_channel_rmse_mean_tcn,pearson_mean_tcn,psd_distance_mean_tcn,acc_norm_rmse_tcn,gyr_norm_rmse_tcn,hf_ratio_improvement_mean_tcn,rmse_mean_lowpass,acc_channel_rmse_mean_lowpass,gyr_channel_rmse_mean_lowpass,pearson_mean_lowpass,psd_distance_mean_lowpass,acc_norm_rmse_lowpass,gyr_norm_rmse_lowpass,hf_ratio_improvement_mean_lowpass,rmse_mean_delta_tcn_minus_lowpass,acc_channel_rmse_mean_delta_tcn_minus_lowpass,gyr_channel_rmse_mean_delta_tcn_minus_lowpass,pearson_mean_delta_tcn_minus_lowpass,psd_distance_mean_delta_tcn_minus_lowpass,acc_norm_rmse_delta_tcn_minus_lowpass,gyr_norm_rmse_delta_tcn_minus_lowpass,hf_ratio_improvement_mean_delta_tcn_minus_lowpass
pause1,0.10069762780657855,0.18247740112506508,0.018917854488092033,0.8608267695906232,0.00082810557405577,0.0977040760611233,0.0209453650358084,11.265550848092763,0.23820716688785243,0.45189873705569067,0.024515596720014222,0.8717146834518473,0.0011512000965052593,0.34782750810447494,0.026452245180936237,10.831466821550121,-0.1375095390812739,-0.26942133593062556,-0.005597742231922189,-0.010887913861224119,-0.0003230945224494893,-0.25012343204335163,-0.005506880145127839,0.4340840265426422
pause2,0.13862032509868086,0.24398987641971973,0.033250773777641976,0.2974646692165308,0.003915208436605847,0.1943220272194594,0.053107811316537364,12.108688301507584,0.2536962619882413,0.46917609800067217,0.03821642597581053,0.31423878219676415,0.0054155073829946524,0.3454921272893747,0.07063357967611712,11.777692106367121,-0.11507593688956044,-0.22518622158095244,-0.004965652198168552,-0.016774112980233347,-0.0015002989463888056,-0.15117010006991527,-0.01752576835957976,0.33099619514046275
pause3,0.1170168434904467,0.2267411085289149,0.007292578451978487,0.06347381083754493,8.28861058238444e-05,0.049965757078358104,0.005629818666992443,9.63505268441132,0.23769037194350467,0.4705777201047611,0.004803023782248298,0.09120290904564025,2.7706421026827516e-06,0.3290132137281554,0.0040090180243298945,10.6859986165565,-0.12067352845305797,-0.2438366115758462,0.0024895546697301886,-0.027729098208095326,8.011546372116165e-05,-0.2790474566497973,0.0016208006426625485,-1.0509459321451793
pause4,0.2602304326449942,0.49617023909895935,0.024290626191028977,0.1580089530290872,0.008187904057845977,0.10505671759088665,0.03769361652133955,12.580596876266602,0.3097977326888233,0.5964854247068281,0.023110040670818528,0.2104874950533131,0.008061144640763667,0.40459302214242643,0.03939970520806452,13.046948577626132,-0.04956730004382914,-0.10031518560786873,0.001180585520210449,-0.05247854202422589,0.00012675941708231026,-0.2995363045515398,-0.00170608868672497,-0.46635170135952997
quasistatic1,0.2193998721877506,0.41860852543904914,0.02019121893645206,0.8689532767499542,0.0012479269604065571,0.10508163000049535,0.020506346289403156,7.575231975893686,0.2799328970873224,0.5365401150193065,0.023325679155338244,0.8961737081028016,0.0010975488478367564,0.38350003703089897,0.02205959046841599,7.335185053912594,-0.0605330248995718,-0.1179315895802574,-0.0031344602188861856,-0.027220431352847463,0.00015037811256980076,-0.2784184070304036,-0.0015532441790128346,0.2400469219810928
quasistatic2,0.2681101462938411,0.4970138685207586,0.03920642406692361,0.9209316079377898,0.0060957555848472735,0.12402226107613165,0.028728296321683697,7.503275624427536,0.3038509458959179,0.5598893644757011,0.0478125273161346,0.9317465147801786,0.008031384351200972,0.3379571583350094,0.03518202848903531,7.047895063975538,-0.03574079960207677,-0.06287549595494257,-0.008606103249210989,-0.010814906842388727,-0.0019356287663536984,-0.21393489725887774,-0.006453732167351612,0.4553805604519976
rotation,0.28690010519518006,0.4908984166039254,0.08290179378643472,0.9410481681713884,0.01049104193368675,0.2720577967984061,0.0548178264931325,4.762193023166415,0.3536442924150696,0.5807025333325709,0.12658605149756835,0.9325078583789156,0.018905394924670003,0.41268742320037655,0.07494708926927658,4.502309887862186,-0.06674418721988956,-0.08980411672864552,-0.04368425771113363,0.008540309792472778,-0.008414352990983252,-0.14062962640197046,-0.02012926277614408,0.25988313530422946
shaking,0.8473947664634468,1.3093822893805052,0.3854072435463885,0.9376798151937306,0.22352986158125732,1.3321908529431217,0.5034543151391278,4.932353361488907,1.1634869887095287,1.8035475755878314,0.523426401831226,0.9162240177897519,0.606098028559979,1.7861551698542346,0.796609322185089,4.105239892993881,-0.3160922222460819,-0.49416528620732625,-0.13801915828483752,0.021455797403978627,-0.38256816697872165,-0.45396431691111294,-0.2931550070459612,0.8271134684950265
slow,0.26179370946831937,0.4587673249726112,0.06482009396402755,0.9563397413258531,0.012758350295867926,0.20992608689344847,0.04366466676673064,6.574693911760405,0.3495033412630487,0.6099034264556363,0.08910325607046103,0.9484215703950224,0.019068393753004162,0.5322339681860728,0.05544389347808484,6.340223929212488,-0.08770963179472935,-0.15113610148302514,-0.024283162106433484,0.007918170930830692,-0.006310043457136236,-0.32230788129262433,-0.011779226711354195,0.23446998254791662
slow1,0.18366328253189929,0.3144606407462936,0.05286592431750494,0.9635608717743315,0.013148062205204342,0.21047623399453064,0.06707927298530475,11.28706528794039,0.323440493773541,0.5817428829385243,0.06513810460855768,0.9538694768585897,0.02087826068465514,0.6448309217378037,0.07023278997500533,10.87278387051668,-0.13977721124164172,-0.2672822421922307,-0.012272180291052738,0.00969139491574178,-0.007730198479450799,-0.434354687743273,-0.0031535169897005805,0.4142814174237106
slow2,0.6184826056934424,1.138898372233988,0.09806683915289673,0.8680469947965846,0.03251790268106626,0.29651788074422525,0.11803646594084598,11.37967155509851,0.7888135350300922,1.4581541595426766,0.11947291051750786,0.8465085205409958,0.04728308979956473,0.8964286056724755,0.13549434275844613,10.995945833495039,-0.17033092933664984,-0.31925578730868853,-0.02140607136461113,0.021538474255588858,-0.014765187118498467,-0.5999107249282503,-0.01745787681760015,0.3837257216034704
