motion_name,rmse_acc_x,pearson_acc_x,psd_distance_acc_x,rmse_acc_y,pearson_acc_y,psd_distance_acc_y,rmse_acc_z,pearson_acc_z,psd_distance_acc_z,rmse_gyr_x,pearson_gyr_x,psd_distance_gyr_x,rmse_gyr_y,pearson_gyr_y,psd_distance_gyr_y,rmse_gyr_z,pearson_gyr_z,psd_distance_gyr_z,rmse_mean,pearson_mean,psd_distance_mean,hf_ratio_improvement_acc,hf_ratio_improvement_gyr,hf_ratio_improvement_mean
pause1,0.021411836598264542,0.8649285741083602,1.9018209348742904e-05,0.07171642172493432,0.6728381176930991,0.00016245228968105757,0.03780113291975699,0.6684429507560811,6.677597190278712e-05,0.020413366989477686,0.8215850182904161,4.9864092543908845e-05,0.015124849391807067,0.8241004945253938,4.2274114591571945e-05,0.0260706908069551,0.917975713509214,0.00011578738705410567,0.03208971640519929,0.794978478147094,7.602867752036235e-05,9.867185480668521,3.175723321203975,6.521454400936247
pause2,0.0360928568445767,0.2712168780563586,3.64002665913669e-05,0.07091233742733796,0.2296072460778816,0.00069870277892079,0.03276421308207015,0.3673019150225065,0.00017312850475406094,0.03639331240362177,0.30550072619690055,0.00014909303398837891,0.020684253110084684,0.2773821666594442,5.6790128552819394e-05,0.03163081022600333,0.13230806249644808,0.0003845937559482593,0.03807963051561577,0.2638861657515899,0.0002497847447926126,6.820175513753594,6.5040223910096735,6.662098952381634
pause3,0.03747429799820696,0.045632792984849714,4.918583028614064e-07,0.12265527094049113,-0.015785075579320657,2.51507822785665e-05,0.013482008149315204,0.06366924312281776,5.179051874344103e-07,0.005724723813390093,0.020456679329387214,5.16249129134394e-07,0.010889412549191287,9.84538128036519e-05,1.035070449363827e-06,0.014434597787580319,0.023604990121308643,1.3385988182790242e-06,0.034110051873029165,0.022946180631974383,4.8417440276065945e-06,0.08660432647044936,16.660031660800787,8.373317993635617
pause4,0.046254101077536657,0.18069837631008484,2.185356724335391e-05,0.2446846678347911,0.08411406902176725,0.0009952816751873127,0.04829616450025874,0.15717879809676483,0.0007004175174725398,0.027132750043677073,0.09873214727491784,0.0010981451019237982,0.02022078532283589,0.14670843311025633,0.00015683967445078781,0.019094800175625388,0.0694280213067921,0.00023078561373789027,0.0676138781591208,0.12280997418676388,0.0005338871916692805,1.4488045243797607,22.998907566224375,12.223856045302067
quasistatic1,0.05142827696618042,0.9053726206605226,3.3969899858732334e-05,0.07786289486393798,0.7549396265299698,6.92520644957284e-05,0.13273349421215244,0.8547504438769004,0.0001377684259505685,0.01744315511896275,0.8837970058059555,3.411909441308758e-05,0.018375857453793287,0.9224791049516744,6.074058534846216e-05,0.021359275018039626,0.8782608633568396,7.599867649590308e-05,0.05320049227217775,0.8665999441969771,6.864145776041368e-05,6.695306803761191,5.409708249059603,6.052507526410397
quasistatic2,0.049888969319207326,0.9706305933959355,0.0003057198313961041,0.09734125230081227,0.8685742124076127,0.00045698771730026146,0.16067452545334793,0.8961857041641347,0.000598011252912663,0.027751230385762698,0.8962971828689466,0.0002241822686310301,0.03308614344925297,0.9662129874680652,0.00048067166555056806,0.04640013075680757,0.9398226211442856,0.0009041993226984993,0.0691903752775318,0.9229538835748301,0.0004949620097481877,6.688934666503701,3.0647324965956284,4.876833581549665
rotation,0.055176702781670514,0.967202466493365,0.0005159324347093183,0.09185439252685154,0.9074171661077342,0.0008034568927893903,0.16385605564761546,0.9052087763784762,0.0011638024095924676,0.055870955912095885,0.929383204797405,0.0009035269298399198,0.06448473676197952,0.9794565188469331,0.0018617283022092212,0.11185437929966757,0.953041181799862,0.003119276143561658,0.09051620382164674,0.940284885737296,0.0013946205187836626,4.145790276266385,2.1712701580416374,3.158530217154011
shaking,0.13562752546644524,0.9572389692367996,0.004828271944069529,0.31589305250733896,0.9413586836870396,0.02495685692804871,0.3056197649076287,0.8984983782593389,0.02067772957428516,0.37942978787836373,0.9222069731455035,0.06372642877105543,0.2444112462138659,0.9631669587081018,0.02401470171511583,0.30785633823803726,0.9262716974173129,0.04536408876363471,0.28147295253528,0.9347902767423494,0.030594679616034893,2.553197771866966,3.7674188593555704,3.1603083156112683
slow,0.05591718199638984,0.980756590473392,0.0007996742172671918,0.09131818221738705,0.9002863043314091,0.0009147168378638946,0.13882135465168036,0.9559976273484824,0.001272918979861387,0.042586745804127975,0.9567332858489953,0.0005963834081670099,0.053458569533167744,0.9841514680809775,0.0018819947881592014,0.07734429009067706,0.9567808816001384,0.0027388507393390263,0.07657438738223835,0.9557843596138992,0.001367423161776285,4.387203556602423,2.843175332844818,3.6151894447236206
slow1,0.03964199130759411,0.9773098767931253,0.00031174670562604756,0.08845716487117035,0.9420427536853494,0.0017617290419216307,0.09975938439061961,0.9544321609167951,0.0016275161897827217,0.05499736263426309,0.9499900536215895,0.0007576747313278341,0.039880316462559795,0.9501279965605867,0.0005685906110341317,0.05147194892321665,0.9522747558463089,0.0009476537422687187,0.06236802809823727,0.9543629329039591,0.0009958185036601807,7.632523002739829,6.5843716430486445,7.108447322894237
slow2,0.04283105032266797,0.9581126748829664,0.0006301747071808456,0.31550729429802377,0.8016502221921722,0.0031029116105904956,0.36828048848421185,0.8355986870563565,0.005037771102247093,0.09531241630178851,0.8940159299484073,0.0026981472502803946,0.08290999692839546,0.7975520183455274,0.0008771188969517794,0.07852965322499339,0.8725952516294646,0.001597202092376097,0.16389514992668017,0.8599207973424824,0.002323887609937784,5.921304763810264,7.891331458621563,6.906318111215914
