motion_name,kc_type,experiment_id,motion_folder,motion_index,segment_id,sampling_frequency_hz,time_s,acc_nonrigid_norm,acc_rigid_norm,gyr_nonrigid_norm,gyr_rigid_norm,nonrigid_acc_x,rigid_acc_x,nonrigid_acc_y,rigid_acc_y,nonrigid_acc_z,rigid_acc_z,nonrigid_gyr_x,rigid_gyr_x,nonrigid_gyr_y,rigid_gyr_y,nonrigid_gyr_z,rigid_gyr_z
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.724998,12.39108181,9.93613911,1.23741221,0.25899175,0.12169500,-0.13673092,8.99255562,4.56736231,8.52396870,8.82311535,1.15879405,-0.19506225,-0.09297000,-0.12393031,-0.42396000,-0.11691331
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.750000,11.48978901,9.78271103,2.38596725,0.12281331,-0.57857901,-0.45847136,6.05310011,2.27186561,9.74887085,9.50420284,-2.36405897,0.03424430,0.17044701,-0.09434791,0.27388400,-0.07077365
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.775002,7.63085365,10.00599766,0.44635051,0.10267095,-1.10186303,-0.72843683,-2.02737403,3.70147610,7.27362204,9.26760197,-0.08166900,-0.06559371,-0.27491799,0.04374655,0.34202200,0.06576493
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.799999,10.82508755,10.04467869,2.67701387,0.12971514,-0.22650699,-0.45992252,6.68054104,4.28373766,8.51478577,9.07378864,2.57369804,0.11866383,0.18884300,0.00403492,-0.71191299,0.05223631
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.825001,15.04249191,9.64396954,0.38942307,0.09782124,-0.60599899,0.65355438,12.16733074,4.33503485,8.82413769,8.58990574,-0.04642600,0.02118307,-0.29129699,-0.04915961,0.25424600,-0.08187556
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.849998,9.47704029,9.94415951,2.72847795,0.16762318,0.65775102,-0.66236395,3.74091196,3.00628448,8.68258190,9.45567799,-2.72048306,-0.13309944,0.18635300,0.02674554,0.09400000,-0.09831960
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.875000,9.47441578,9.60284805,0.58897614,0.11822148,-3.21371102,-1.72629333,-2.56914401,1.55398989,8.53440762,9.31770992,-0.29756999,0.01351442,0.45955601,0.03184539,0.21714801,0.11304667
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.900002,11.50654984,13.78734875,4.99622297,0.28970203,-1.29618394,0.05108266,8.22173405,8.62676144,7.94504118,10.75487518,4.92516804,-0.07730825,-0.58501399,0.27170661,-0.60226500,-0.06423566
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.924999,22.73254585,10.16956425,1.35953224,0.69644463,2.85362196,-0.34062728,18.69884872,3.10223961,12.60867119,9.67884922,-0.82570601,-0.13190508,0.74414003,0.60644573,-0.78281099,-0.31600589
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.950001,7.08933306,9.23258018,6.23604107,0.69895297,-3.87980294,-1.37586856,1.39320302,3.24249172,5.76756096,8.53427029,-6.03500414,-0.24293660,1.35835302,0.61341757,0.78855002,-0.23072927
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,45.974998,7.95691013,10.08725262,2.18195415,0.67598629,-1.72320700,-0.51149714,-5.22669888,4.67472315,5.74670315,8.92401314,1.98098302,-0.33264476,-0.62221700,0.53844786,-0.67043000,-0.23744233
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.000000,15.55471134,9.87428856,4.16080856,0.57083601,1.10268903,-1.45442545,12.46764183,3.85869002,9.23531342,8.97199726,3.77574205,-0.02814431,1.25666106,0.49014065,-1.21527898,-0.29124522
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.025002,15.21624565,9.81564522,2.98753953,0.49406713,-4.60634613,-0.84201849,11.18159676,4.07470226,9.23512745,8.89014626,-2.96222305,-0.06748605,0.36676899,0.40048707,0.12691601,-0.28135049
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.049999,6.07479382,8.96285725,2.70189333,0.38241953,0.57134902,-0.94741333,-1.42490494,3.03769922,5.87761211,8.37899780,-2.57717109,-0.15579104,-0.76277602,0.23908512,0.27674800,-0.25458232
canonical,arm,exp01,motion01_canonical,motion01,seg3,40.0,46.075001,6.09045649,8.28700829,2.36796331,0.15308537,-1.58116698,-1.61985934,-0.52418900,2.29220748,5.85822487,7.79720068,1.91276097,0.05437201,1.21431601,0.05516371,-0.68849999,-0.13204460
