motion_name,kc_type,experiment_id,motion_folder,motion_index,segment_id,sampling_frequency_hz,time_s,acc_nonrigid_norm,acc_rigid_norm,gyr_nonrigid_norm,gyr_rigid_norm,nonrigid_acc_x,rigid_acc_x,nonrigid_acc_y,rigid_acc_y,nonrigid_acc_z,rigid_acc_z,nonrigid_gyr_x,rigid_gyr_x,nonrigid_gyr_y,rigid_gyr_y,nonrigid_gyr_z,rigid_gyr_z
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,25.950001,16.88598251,19.39684868,7.72712898,3.16953254,1.16585195,-3.05563879,-16.84473419,-15.98966122,0.17926399,10.54663754,-7.42965317,-2.89064527,1.70586395,1.23281670,1.26443696,0.41263616
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,25.975000,23.65291977,19.40424919,6.50937462,2.03109741,-5.70510101,-4.10980320,-22.73493195,-16.37318802,-3.16786504,9.56834030,-6.08970213,-1.92877746,2.17397094,0.61096787,0.74922502,0.17858486
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.000000,24.21788406,13.63220787,0.96550411,0.34124938,-5.72074986,-2.79088092,-23.40741348,-10.85410976,-2.42321396,7.76120949,0.11655000,-0.20332499,-0.88009000,0.00214487,-0.37954700,0.27405381
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.025000,15.03620529,8.91129780,7.86095476,1.75039685,-0.42375401,-2.30413318,-15.02378368,-4.43179274,-0.44024700,7.37979698,7.65041780,1.58444309,-1.76300097,-0.48892686,0.39691699,0.56069589
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.049999,1.94753838,8.35409832,11.66890621,2.58119798,-1.11962700,-2.21064758,-0.88763601,-0.13117522,1.32342100,8.05523396,11.63028908,2.32625532,-0.70956701,-1.00626445,0.62949902,0.48841643
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.075001,15.46950054,7.39504147,7.44606543,2.42819881,-2.80561590,-0.95591551,12.07883263,1.33049953,9.24855518,7.21128559,7.35979080,2.07446432,-1.13020205,-1.24076235,-0.00396600,0.23077247
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.100000,15.28449821,6.00447750,1.89111948,1.13161933,1.47377300,0.52759135,11.08501530,2.94748473,10.41951561,5.20458746,-1.09343803,0.95971370,-1.52232504,-0.59774476,-0.25150099,-0.04704524
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.125000,7.82770681,7.17518330,4.01596546,1.03449106,3.95442796,1.76174450,2.40835190,5.04081631,6.31152391,4.79266930,-3.99229097,-0.83384478,0.43530700,0.61169654,0.00994300,-0.02649278
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.150000,7.60134745,7.93335581,3.06880403,3.55390239,1.39363599,0.70957643,1.13658094,0.47969943,7.38555622,7.88698435,-2.51349592,-3.25920367,1.69818699,1.41098320,0.46481901,-0.13015309
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.174999,9.00061226,17.90075302,8.76269627,4.51072216,-2.72110891,-4.58242989,-0.52870899,-13.24134159,8.56312180,11.14025116,-8.58385086,-4.31107712,1.72434902,1.21419597,-0.35912600,-0.53568178
shaking,gait,exp11,motion04_shaking,motion04,seg5,40.0,26.200001,20.13230324,24.09918213,16.32078934,3.07256436,-6.93417978,-8.45704746,-17.03672981,-19.48902893,-8.18392372,11.37658596,-16.11524391,-2.92392659,2.47244406,0.38171324,-0.74436498,-0.86348093
