motion_name,rmse_mean_tcn,acc_channel_rmse_mean_tcn,gyr_channel_rmse_mean_tcn,pearson_mean_tcn,psd_distance_mean_tcn,acc_norm_rmse_tcn,gyr_norm_rmse_tcn,hf_ratio_improvement_mean_tcn,rmse_mean_lowpass,acc_channel_rmse_mean_lowpass,gyr_channel_rmse_mean_lowpass,pearson_mean_lowpass,psd_distance_mean_lowpass,acc_norm_rmse_lowpass,gyr_norm_rmse_lowpass,hf_ratio_improvement_mean_lowpass,rmse_mean_delta_tcn_minus_lowpass,acc_channel_rmse_mean_delta_tcn_minus_lowpass,gyr_channel_rmse_mean_delta_tcn_minus_lowpass,pearson_mean_delta_tcn_minus_lowpass,psd_distance_mean_delta_tcn_minus_lowpass,acc_norm_rmse_delta_tcn_minus_lowpass,gyr_norm_rmse_delta_tcn_minus_lowpass,hf_ratio_improvement_mean_delta_tcn_minus_lowpass
pause1,0.10466794561872488,0.19015595926004542,0.019179931977404314,0.8566250811830318,0.0008876168110933386,0.09908197635882779,0.021422540430763835,11.221010542120005,0.23820716688785243,0.45189873705569067,0.024515596720014222,0.8717146834518473,0.0011512001101099836,0.34782750810447494,0.026452245180936237,10.831466771843308,-0.13353922126912754,-0.26174277779564525,-0.005335664742609908,-0.015089602268815505,-0.00026358329901664506,-0.24874553174564715,-0.005029704750172403,0.3895437702766973
pause2,0.13742131527849574,0.24090863221014538,0.03393399834684614,0.3104929941621403,0.004028193899546068,0.19795206184498965,0.054998567296812934,11.850121199263759,0.2536962619882413,0.46917609800067217,0.03821642597581053,0.31423878219676415,0.005415507700954034,0.3454921272893747,0.07063357967611712,11.77769190324904,-0.11627494670974556,-0.22826746579052679,-0.004282427628964386,-0.0037457880346238315,-0.0013873138014079663,-0.14754006544438503,-0.01563501237930419,0.07242929601471815
pause3,0.12420925705311155,0.24128177759370634,0.0071367365125167585,0.06103270451689199,9.516622836255264e-05,0.05119342181299414,0.005860060541557946,8.65007803181638,0.23769037194350467,0.4705777201047611,0.004803023782248298,0.09120290904564025,2.7706421131251923e-06,0.3290132137281554,0.0040090180243298945,10.685998594384596,-0.11348111489039313,-0.22929594251105478,0.0023337127302684602,-0.030170204528748266,9.239558624942745e-05,-0.27781979191516126,0.0018510425172280518,-2.035920562568217
pause4,0.3167557726847008,0.608966414827201,0.024545130542200585,0.14438177027757992,0.008051238953894738,0.10804198109939442,0.040353411912002556,12.060196278217823,0.3097977326888233,0.5964854247068281,0.023110040670818528,0.2104874950533131,0.00806114453072865,0.40459302214242643,0.03939970520806452,13.046948838131108,0.006958039995877463,0.012480990120372959,0.0014350898713820573,-0.06610572477573318,-9.905576833911522e-06,-0.296551041043032,0.0009537067039380384,-0.9867525599132847
quasistatic1,0.2161593290563663,0.4122558149625547,0.02006284315017789,0.8735949491227887,0.0011635385478742692,0.1102024841500679,0.020217666067765094,7.537620776720789,0.2799328970873224,0.5365401150193065,0.023325679155338244,0.8961737081028016,0.0010975488242957188,0.38350003703089897,0.02205959046841599,7.335185037370808,-0.06377356803095607,-0.12428430005675184,-0.003262836005160353,-0.022578758980012936,6.59897235785504e-05,-0.2732975528808311,-0.0018419244006508961,0.20243573934998071
quasistatic2,0.2590975666466188,0.47926643215576,0.03892870113747764,0.9219881939638533,0.0059371445101805255,0.13197172579868716,0.029123305266114827,7.426319504697402,0.3038509458959179,0.5598893644757011,0.0478125273161346,0.9317465147801786,0.008031384194445539,0.3379571583350094,0.03518202848903531,7.0478950075142395,-0.04475337924929906,-0.08062293231994117,-0.008883826178656955,-0.009758320816325217,-0.002094239684265013,-0.20598543253632223,-0.006058723222920483,0.37842449718316296
rotation,0.28041229771790643,0.4799609777267261,0.08086361770908679,0.9448814967098452,0.010422252515236714,0.2736182290700174,0.05379405180292745,4.752720637445873,0.3536442924150696,0.5807025333325709,0.12658605149756835,0.9325078583789156,0.018905394594814856,0.41268742320037655,0.07494708926927658,4.502309868437317,-0.07323199469716318,-0.10074155560584486,-0.045722433788481565,0.012373638330929637,-0.008483142079578142,-0.13906919413035912,-0.021153037466349132,0.25041076900855597
shaking,0.8360035248550591,1.2916987630326235,0.38030828667749456,0.9378345175506752,0.2120143579891695,1.320589903435719,0.48949356545927003,4.968412845383345,1.1634869887095287,1.8035475755878314,0.523426401831226,0.9162240177897519,0.6060980270982356,1.7861551698542346,0.796609322185089,4.105239871964621,-0.3274834638544696,-0.5118488125552079,-0.14311811515373146,0.02161049976092322,-0.39408366910906606,-0.4655652664185157,-0.3071157567258189,0.8631729734187248
slow,0.259364391098388,0.45387654592338794,0.06485223627338807,0.9562133451575506,0.013033135470928586,0.20995832544106705,0.04353883461787915,6.518191404196123,0.3495033412630487,0.6099034264556363,0.08910325607046103,0.9484215703950224,0.01906839401423747,0.5322339681860728,0.05544389347808484,6.340223854766832,-0.09013895016466072,-0.1560268805322484,-0.024251019797072962,0.007791774762528236,-0.006035258543308886,-0.32227564274500575,-0.011905058860205688,0.17796754942929027
slow1,0.18779650996999234,0.32243471775984844,0.053158302180136195,0.963145548630943,0.012724107087634332,0.2096919531521109,0.06637984886381429,11.242207779480388,0.323440493773541,0.5817428829385243,0.06513810460855768,0.9538694768585897,0.02087826035114312,0.6448309217378037,0.07023278997500533,10.872783879711559,-0.13564398380354867,-0.25930816517867583,-0.011979802428421484,0.009276071772353345,-0.008154153263508788,-0.4351389685856928,-0.003852941111191041,0.3694238997688295
slow2,0.6200468921379463,1.140681827269696,0.09941195700619672,0.868818321076084,0.033242556462173854,0.2829313187583073,0.11910298414327003,11.190256328794336,0.7888135350300922,1.4581541595426766,0.11947291051750786,0.8465085205409958,0.04728309242532674,0.8964286056724755,0.13549434275844613,10.995945522253939,-0.16876664289214593,-0.31747233227298066,-0.02006095351131114,0.022309800535088242,-0.014040535963152884,-0.6134972869141682,-0.0163913586151761,0.1943108065403969
